"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-07",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-08",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-09",,,,,"0.03","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-10",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-11",,,,,"0.08","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-12",,,,,"0.17","0.0","0.0",,,,,,,"0.0",,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-13",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-14",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-15",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-16",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-17",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-18",,,,,"0.02","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-19",,,,,"0.02","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-20",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-21",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-22",,,,,"0.27","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-23",,,,,"0.05","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-24",,,,,"0.04","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-25",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-26",,,,,"0.14","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-27",,,,,"0.31","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-28",,,,,"0.02","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-29",,,,,"0.49","0.4","0.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-11-30",,,,,"0.00","0.0","0.0",,,,,,,"0.0",,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-01",,,,,"0.00","0.1","0.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-02",,,,,"0.06","0.7","0.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-03",,,,,"0.03","0.7","1.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-04",,,,,"0.00","0.0","1.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-05",,,,,"0.05","0.8","1.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-06",,,,,"0.02","0.3","1.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-07",,,,,"0.05","1.9","2.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-08",,,,,"0.27","4.8","6.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-10",,,,,"0.14","1.7","5.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-11",,,,,"0.28","0.0","1.0",,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-12",,,,,"1.46","0.0","0.0",,,,,,,"0.0",,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-13",,,,,"0.04","0.8","0.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-14",,,,,"0.00","0.0","0.5",,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-15",,,,,"0.00","0.0","0.5",,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-16",,,,,"0.02","0.2","0.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-17",,,,,"0.05","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-18",,,,,"0.01","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-19",,,,,"0.23","0.0","0.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-20",,,,,"0.02","0.4","0.0",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-21",,,,,"0.13","2.5","2.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-22",,,,,"0.04","2.1",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-23",,,,,"0.00","0.0","2.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-24",,,,,"0.30","3.9","5.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-25",,,,,"0.01","0.1",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-26",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-27",,,,,"0.00","0.0","4.5",,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-29",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-30",,,,,"0.15","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTFR0021","FAIRFAX 4.9 WNW, VT US","2024-12-31",,,,,"0.13","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-22",,"   18","2.18",,,,"3.2",,,,,,,"0.3",,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-24",,,,,"0.15","2.1",,,,,,,,,"0.2",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-25",,,,,"0.46","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-26",,,,,"0.33",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-27",,,,,"0.19",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-28",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-29",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-01-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-02",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-03",,,,,"0.00","0.0",,,,,,,,,"0.0",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-20",,"   11","0.17",,,,"1.5",,,,,,,"0.2",,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-23",,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-28",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-02-29",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-18",,"   16","2.63",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-21",,,,,"0.12","1.0","1.0",,,,,,,"0.1","0.1",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-23",,,,,"0.19","2.3","2.3",,,,,,,"0.2","0.2",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-24",,,,,"0.75","5.5","7.5",,,,,,,"0.9","0.7",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-27",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-04",,,,,"0.76","5.0","5.0",,,,,,,"0.5","0.5",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-05",,,,,"0.44","3.0","7.0",,,,,,,"0.9","0.4",,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-10",,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-11",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-12",,,,,"0.16",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-13",,,,,"0.80",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-14",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-15",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-16",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-19",,,,,"0.29",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-04",,"   10","0.60",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-05",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-06",,,,,"0.63",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-07",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-08",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-12",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-13",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-14",,,,,"0.31",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-15",,,,,"0.26",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-16",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-18",,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-19",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-05-22",,,,,"0.32",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-17",,"   26","2.73",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-21",,,,,"2.92",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-22",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-23",,,,,"0.80",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-24",,,,,"1.31",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-25",,,,,"0.40",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-26",,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-27",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-06-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-15",,"   17","7.23",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-16",,,,,"0.63",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-17",,,,,"0.55",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-18",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-21",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-23",,,,,"0.24",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-25",,,,,"0.31",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-07-31",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-01",,,,,"0.30",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-03",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-05",,,,,"0.37",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-06",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-09",,,,,"0.96",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-10",,,,,"0.86",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-11",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-12",,,,,"0.20",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-13",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-15",,,,,"0.21",,,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0003","CHARLOTTE 2.9 NNE, VT US","2024-08-20",,,,,"1.37",,,,,,,,,,,,,,,,,,,
